OrderID,Status,Date,Time,Cost,Item,
31144,Complete,6/5/2025,17:16,15.5,"Fruit Tea, Taro Tea",0
31145,Complete,6/5/2025,13:42,8,Matcha Tea,0
31146,Complete,6/5/2025,18:32,23.5,"Matcha Tea, Matcha Tea, Fruit Tea",0
31147,Complete,6/5/2025,11:58,8,Taro Tea,0
31148,Complete,6/5/2025,17:19,7,Classic Milk Tea,0
31149,Complete,6/5/2025,13:28,23,"Fruit Tea, Taro Tea, Fruit Tea",0
31150,Complete,6/5/2025,20:49,23,"Taro Tea, Taro Tea, Classic Milk Tea",0
31151,Complete,6/5/2025,17:43,8,Taro Tea,0
31152,Complete,6/5/2025,20:48,23,"Taro Tea, Taro Tea, Classic Milk Tea",0
31153,Complete,6/5/2025,16:22,23.5,"Matcha Tea, Matcha Tea, Fruit Tea",0
31154,Complete,6/5/2025,12:57,7,Classic Milk Tea,0
31155,Complete,6/5/2025,18:23,14.5,"Classic Milk Tea, Fruit Tea",0
31156,Complete,6/5/2025,21:41,23,"Matcha Tea, Classic Milk Tea, Matcha Tea",0
31157,Complete,6/5/2025,20:19,22.5,"Classic Milk Tea, Taro Tea, Fruit Tea",0
31158,Complete,6/5/2025,14:51,8,Taro Tea,0
31159,Complete,6/5/2025,12:43,8,Matcha Tea,0
31160,Complete,6/5/2025,18:07,7,Classic Milk Tea,0
31161,Complete,6/5/2025,9:23,16,"Taro Tea, Matcha Tea",0
31162,Complete,6/5/2025,13:57,22.5,"Classic Milk Tea, Taro Tea, Fruit Tea",0
31163,Complete,6/5/2025,11:14,23,"Fruit Tea, Matcha Tea, Fruit Tea",0
31164,Complete,6/5/2025,18:01,15,"Classic Milk Tea, Matcha Tea",0
31165,Complete,6/5/2025,15:21,8,Taro Tea,0
31166,Complete,6/5/2025,17:51,23,"Classic Milk Tea, Matcha Tea, Taro Tea",0
31167,Complete,6/5/2025,13:13,8,Matcha Tea,0
31168,Complete,6/5/2025,15:34,24,"Taro Tea, Matcha Tea, Taro Tea",0
31169,Complete,6/5/2025,9:10,22.5,"Taro Tea, Classic Milk Tea, Fruit Tea",0
31170,Complete,6/5/2025,13:03,23.5,"Matcha Tea, Taro Tea, Fruit Tea",0
31171,Complete,6/5/2025,18:50,14,"Classic Milk Tea, Classic Milk Tea",0
31172,Complete,6/5/2025,12:04,23.5,"Matcha Tea, Fruit Tea, Taro Tea",0
31173,Complete,6/5/2025,17:05,15.5,"Fruit Tea, Taro Tea",0
31174,Complete,6/5/2025,13:22,7,Classic Milk Tea,0
31175,Complete,6/5/2025,13:08,24,"Matcha Tea, Matcha Tea, Matcha Tea",0
31176,Complete,6/5/2025,16:50,7,Classic Milk Tea,0
31177,Complete,6/5/2025,18:50,7.5,Fruit Tea,0
31178,Complete,6/5/2025,21:27,24,"Matcha Tea, Matcha Tea, Taro Tea",0
31179,Complete,6/5/2025,19:43,23.5,"Fruit Tea, Matcha Tea, Taro Tea",0
31180,Complete,6/5/2025,10:38,22.5,"Fruit Tea, Classic Milk Tea, Taro Tea",0
31181,Complete,6/5/2025,20:33,14.5,"Classic Milk Tea, Fruit Tea",0
31182,Complete,6/5/2025,21:38,16,"Matcha Tea, Matcha Tea",0
31183,Complete,6/5/2025,20:45,22,"Classic Milk Tea, Taro Tea, Classic Milk Tea",0
31184,Complete,6/5/2025,13:59,24,"Taro Tea, Taro Tea, Taro Tea",0
31185,Complete,6/5/2025,21:18,8,Matcha Tea,0
31186,Complete,6/5/2025,10:22,8,Taro Tea,0
31187,Complete,6/5/2025,21:23,22,"Matcha Tea, Classic Milk Tea, Classic Milk Tea",0
31188,Complete,6/5/2025,10:51,8,Matcha Tea,0
31189,Complete,6/5/2025,9:17,8,Matcha Tea,0
31190,Complete,6/5/2025,12:33,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
31191,Complete,6/5/2025,11:50,15,"Taro Tea, Classic Milk Tea",0
31192,Complete,6/5/2025,16:53,7,Classic Milk Tea,0
31193,Complete,6/5/2025,21:05,7,Classic Milk Tea,0
31194,Complete,6/5/2025,19:59,22,"Fruit Tea, Fruit Tea, Classic Milk Tea",0
31195,Complete,6/5/2025,12:04,7.5,Fruit Tea,0
31196,Complete,6/5/2025,18:32,7,Classic Milk Tea,0
31197,Complete,6/5/2025,18:58,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
31198,Complete,6/5/2025,16:39,22.5,"Classic Milk Tea, Matcha Tea, Fruit Tea",0
31199,Complete,6/5/2025,14:56,15,"Taro Tea, Classic Milk Tea",0
31200,Complete,6/5/2025,15:25,8,Matcha Tea,0
31201,Complete,6/5/2025,19:30,8,Matcha Tea,0
31202,Complete,6/5/2025,19:35,15,"Matcha Tea, Classic Milk Tea",0
31203,Complete,6/5/2025,10:59,21.5,"Fruit Tea, Classic Milk Tea, Classic Milk Tea",0
31204,Complete,6/5/2025,20:38,8,Taro Tea,0
31205,Complete,6/5/2025,21:06,15,"Matcha Tea, Classic Milk Tea",0
31206,Complete,6/5/2025,13:27,8,Matcha Tea,0
31207,Complete,6/5/2025,20:55,16,"Matcha Tea, Taro Tea",0
31208,Complete,6/5/2025,19:33,8,Matcha Tea,0
31209,Complete,6/5/2025,14:38,8,Taro Tea,0
31210,Complete,6/5/2025,11:49,22.5,"Fruit Tea, Taro Tea, Classic Milk Tea",0
31211,Complete,6/5/2025,13:31,7.5,Fruit Tea,0
31212,Complete,6/5/2025,9:48,24,"Taro Tea, Taro Tea, Matcha Tea",0
31213,Complete,6/5/2025,14:07,7,Classic Milk Tea,0
31214,Complete,6/5/2025,20:28,23,"Taro Tea, Matcha Tea, Classic Milk Tea",0
31215,Complete,6/5/2025,18:53,7,Classic Milk Tea,0
31216,Complete,6/5/2025,17:57,7,Classic Milk Tea,0
31217,Complete,6/5/2025,9:29,16,"Taro Tea, Matcha Tea",0
31218,Complete,6/5/2025,20:28,15.5,"Taro Tea, Fruit Tea",0
31219,Complete,6/5/2025,9:45,23,"Matcha Tea, Classic Milk Tea, Taro Tea",0
31220,Complete,6/5/2025,17:53,15.5,"Taro Tea, Fruit Tea",0
31221,Complete,6/5/2025,19:55,7,Classic Milk Tea,0
31222,Complete,6/5/2025,12:48,16,"Taro Tea, Taro Tea",0
31223,Complete,6/5/2025,17:45,8,Taro Tea,0
31224,Complete,6/5/2025,10:40,15,"Classic Milk Tea, Matcha Tea",0
31225,Complete,6/5/2025,11:29,15,"Fruit Tea, Fruit Tea",0
31226,Complete,6/5/2025,15:03,7,Classic Milk Tea,0
31227,Complete,6/5/2025,12:57,8,Matcha Tea,0
31228,Complete,6/5/2025,11:22,8,Taro Tea,0
31229,Complete,6/5/2025,17:48,7.5,Fruit Tea,0
31230,Complete,6/5/2025,10:02,23.5,"Fruit Tea, Matcha Tea, Matcha Tea",0
31231,Complete,6/5/2025,9:14,7,Classic Milk Tea,0
31232,Complete,6/5/2025,20:45,23,"Classic Milk Tea, Taro Tea, Matcha Tea",0
31233,Complete,6/5/2025,20:43,14,"Classic Milk Tea, Classic Milk Tea",0
31234,Complete,6/5/2025,19:26,15,"Classic Milk Tea, Matcha Tea",0
31235,Complete,6/5/2025,13:15,7,Classic Milk Tea,0
31236,Complete,6/5/2025,18:30,8,Taro Tea,0
31237,Complete,6/5/2025,13:20,7,Classic Milk Tea,0
31238,Complete,6/6/2025,18:59,7.5,Fruit Tea,0
31239,Complete,6/6/2025,10:10,23.5,"Fruit Tea, Taro Tea, Matcha Tea",0
31240,Complete,6/6/2025,13:30,23,"Matcha Tea, Fruit Tea, Fruit Tea",0
31241,Complete,6/6/2025,21:27,23,"Fruit Tea, Fruit Tea, Matcha Tea",0
31242,Complete,6/6/2025,20:09,15,"Fruit Tea, Fruit Tea",0
31243,Complete,6/6/2025,21:27,8,Taro Tea,0
31244,Complete,6/6/2025,11:18,15,"Classic Milk Tea, Matcha Tea",0
31245,Complete,6/6/2025,18:23,16,"Taro Tea, Matcha Tea",0
31246,Complete,6/6/2025,9:59,8,Matcha Tea,0
31247,Complete,6/6/2025,18:19,14.5,"Fruit Tea, Classic Milk Tea",0
31248,Complete,6/6/2025,12:59,7.5,Fruit Tea,0
31249,Complete,6/6/2025,20:20,7.5,Fruit Tea,0
31250,Complete,6/6/2025,12:11,16,"Taro Tea, Taro Tea",0
31251,Complete,6/6/2025,9:07,15.5,"Fruit Tea, Taro Tea",0
31252,Complete,6/6/2025,16:34,15.5,"Fruit Tea, Taro Tea",0
31253,Complete,6/6/2025,21:30,7.5,Fruit Tea,0
31254,Complete,6/6/2025,12:56,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
31255,Complete,6/6/2025,10:29,8,Taro Tea,0
31256,Complete,6/6/2025,19:21,15.5,"Matcha Tea, Fruit Tea",0
31257,Complete,6/6/2025,16:47,8,Taro Tea,0
31258,Complete,6/6/2025,16:56,8,Taro Tea,0
31259,Complete,6/6/2025,9:10,8,Taro Tea,0
31260,Complete,6/6/2025,10:40,24,"Taro Tea, Matcha Tea, Taro Tea",0
31261,Complete,6/6/2025,10:33,23,"Matcha Tea, Classic Milk Tea, Taro Tea",0
31262,Complete,6/6/2025,11:08,7.5,Fruit Tea,0
31263,Complete,6/6/2025,19:45,16,"Taro Tea, Taro Tea",0
31264,Complete,6/6/2025,14:33,7.5,Fruit Tea,0
31265,Complete,6/6/2025,13:26,7,Classic Milk Tea,0
31266,Complete,6/6/2025,19:23,24,"Taro Tea, Taro Tea, Matcha Tea",0
31267,Complete,6/6/2025,9:47,14.5,"Classic Milk Tea, Fruit Tea",0
31268,Complete,6/6/2025,14:20,15.5,"Taro Tea, Fruit Tea",0
31269,Complete,6/6/2025,12:23,14,"Classic Milk Tea, Classic Milk Tea",0
31270,Complete,6/6/2025,20:08,8,Matcha Tea,0
31271,Complete,6/6/2025,14:49,7.5,Fruit Tea,0
31272,Complete,6/6/2025,11:30,16,"Matcha Tea, Taro Tea",0
31273,Complete,6/6/2025,18:48,23.5,"Taro Tea, Fruit Tea, Taro Tea",0
31274,Complete,6/6/2025,17:46,7,Classic Milk Tea,0
31275,Complete,6/6/2025,11:35,24,"Taro Tea, Matcha Tea, Taro Tea",0
31276,Complete,6/6/2025,9:19,16,"Matcha Tea, Taro Tea",0
31277,Complete,6/6/2025,11:48,7.5,Fruit Tea,0
31278,Complete,6/6/2025,11:29,8,Matcha Tea,0
31279,Complete,6/6/2025,15:12,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
31280,Complete,6/6/2025,13:58,21.5,"Classic Milk Tea, Fruit Tea, Classic Milk Tea",0
31281,Complete,6/6/2025,18:17,22.5,"Fruit Tea, Fruit Tea, Fruit Tea",0
31282,Complete,6/6/2025,10:47,23.5,"Matcha Tea, Matcha Tea, Fruit Tea",0
31283,Complete,6/6/2025,10:54,15,"Fruit Tea, Fruit Tea",0
31284,Complete,6/6/2025,9:19,16,"Taro Tea, Matcha Tea",0
31285,Complete,6/6/2025,18:12,15,"Matcha Tea, Classic Milk Tea",0
31286,Complete,6/6/2025,16:57,7,Classic Milk Tea,0
31287,Complete,6/6/2025,21:48,16,"Taro Tea, Matcha Tea",0
31288,Complete,6/6/2025,21:41,7.5,Fruit Tea,0
31289,Complete,6/6/2025,18:14,7,Classic Milk Tea,0
31290,Complete,6/6/2025,19:50,7.5,Fruit Tea,0
31291,Complete,6/6/2025,11:41,15,"Fruit Tea, Fruit Tea",0
31292,Complete,6/6/2025,15:04,21.5,"Fruit Tea, Classic Milk Tea, Classic Milk Tea",0
31293,Complete,6/6/2025,15:36,8,Taro Tea,0
31294,Complete,6/6/2025,14:49,8,Taro Tea,0
31295,Complete,6/6/2025,10:49,23.5,"Fruit Tea, Matcha Tea, Matcha Tea",0
31296,Complete,6/6/2025,21:04,15,"Matcha Tea, Classic Milk Tea",0
31297,Complete,6/6/2025,18:17,15.5,"Fruit Tea, Matcha Tea",0
31298,Complete,6/6/2025,18:29,8,Matcha Tea,0
31299,Complete,6/6/2025,16:11,14,"Classic Milk Tea, Classic Milk Tea",0
31300,Complete,6/6/2025,21:22,15.5,"Taro Tea, Fruit Tea",0
31301,Complete,6/6/2025,10:31,16,"Matcha Tea, Matcha Tea",0
31302,Complete,6/6/2025,16:40,8,Taro Tea,0
31303,Complete,6/6/2025,16:47,8,Taro Tea,0
31304,Complete,6/6/2025,9:30,15.5,"Taro Tea, Fruit Tea",0
31305,Complete,6/6/2025,17:54,23.5,"Matcha Tea, Taro Tea, Fruit Tea",0
31306,Complete,6/6/2025,12:17,8,Taro Tea,0
31307,Complete,6/6/2025,21:10,8,Matcha Tea,0
31308,Complete,6/6/2025,16:22,15,"Classic Milk Tea, Taro Tea",0
31309,Complete,6/6/2025,19:08,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
31310,Complete,6/6/2025,13:44,24,"Taro Tea, Matcha Tea, Taro Tea",0
31311,Complete,6/6/2025,11:27,7,Classic Milk Tea,0
31312,Complete,6/6/2025,9:05,14.5,"Classic Milk Tea, Fruit Tea",0
31313,Complete,6/6/2025,16:19,16,"Taro Tea, Taro Tea",0
31314,Complete,6/6/2025,10:47,8,Matcha Tea,0
31315,Complete,6/6/2025,14:24,15,"Taro Tea, Classic Milk Tea",0
31316,Complete,6/6/2025,13:32,16,"Taro Tea, Matcha Tea",0
31317,Complete,6/6/2025,9:20,23,"Classic Milk Tea, Matcha Tea, Matcha Tea",0
31318,Complete,6/6/2025,14:05,8,Matcha Tea,0
31319,Complete,6/6/2025,19:25,7.5,Fruit Tea,0
31320,Complete,6/6/2025,12:13,23,"Taro Tea, Taro Tea, Classic Milk Tea",0
31321,Complete,6/6/2025,11:42,15.5,"Taro Tea, Fruit Tea",0
31322,Complete,6/6/2025,11:42,22,"Classic Milk Tea, Classic Milk Tea, Matcha Tea",0
31323,Complete,6/6/2025,11:15,7.5,Fruit Tea,0
31324,Complete,6/6/2025,16:55,7.5,Fruit Tea,0
31325,Complete,6/6/2025,9:32,21.5,"Classic Milk Tea, Fruit Tea, Classic Milk Tea",0
31326,Complete,6/6/2025,21:52,8,Taro Tea,0
31327,Complete,6/6/2025,12:21,8,Taro Tea,0
31328,Complete,6/6/2025,10:33,14.5,"Classic Milk Tea, Fruit Tea",0
31329,Complete,6/6/2025,21:01,7,Classic Milk Tea,0
31330,Complete,6/6/2025,12:41,14.5,"Fruit Tea, Classic Milk Tea",0
31331,Complete,6/6/2025,9:08,22.5,"Classic Milk Tea, Fruit Tea, Taro Tea",0
31332,Complete,6/6/2025,11:07,15.5,"Fruit Tea, Taro Tea",0
31333,Complete,6/6/2025,17:32,8,Matcha Tea,0
31334,Complete,6/6/2025,21:13,23.5,"Matcha Tea, Fruit Tea, Taro Tea",0
31335,Complete,6/6/2025,18:33,16,"Taro Tea, Taro Tea",0
31336,Complete,6/6/2025,12:54,22,"Matcha Tea, Classic Milk Tea, Classic Milk Tea",0
31337,Complete,6/6/2025,9:20,23,"Fruit Tea, Matcha Tea, Fruit Tea",0
31338,Complete,6/6/2025,16:35,7,Classic Milk Tea,0
31339,Complete,6/6/2025,20:37,8,Taro Tea,0
31340,Complete,6/6/2025,18:26,8,Matcha Tea,0
31341,Complete,6/6/2025,20:34,7,Classic Milk Tea,0
31342,Complete,6/6/2025,14:53,23,"Taro Tea, Classic Milk Tea, Matcha Tea",0
31343,Complete,6/6/2025,20:23,23,"Matcha Tea, Taro Tea, Classic Milk Tea",0
31344,Complete,6/6/2025,21:40,22.5,"Taro Tea, Classic Milk Tea, Fruit Tea",0
31345,Complete,6/6/2025,16:22,15,"Taro Tea, Classic Milk Tea",0
31346,Complete,6/6/2025,11:36,16,"Taro Tea, Taro Tea",0
31347,Complete,6/6/2025,15:41,7,Classic Milk Tea,0
31348,Complete,6/6/2025,10:13,8,Taro Tea,0
31349,Complete,6/6/2025,21:35,7,Classic Milk Tea,0
31350,Complete,6/6/2025,18:02,7.5,Fruit Tea,0
31351,Complete,6/6/2025,14:53,15.5,"Matcha Tea, Fruit Tea",0
31352,Complete,6/6/2025,13:45,7,Classic Milk Tea,0
31353,Complete,6/6/2025,18:15,7,Classic Milk Tea,0
31354,Complete,6/6/2025,9:50,23,"Matcha Tea, Taro Tea, Classic Milk Tea",0
31355,Complete,6/6/2025,21:34,8,Taro Tea,0
31356,Complete,6/6/2025,14:20,7,Classic Milk Tea,0
31357,Complete,6/6/2025,18:24,16,"Taro Tea, Matcha Tea",0
31358,Complete,6/6/2025,16:58,22.5,"Fruit Tea, Classic Milk Tea, Matcha Tea",0
31359,Complete,6/6/2025,10:11,7.5,Fruit Tea,0
31360,Complete,6/6/2025,17:00,16,"Taro Tea, Taro Tea",0
31361,Complete,6/6/2025,14:28,16,"Taro Tea, Matcha Tea",0
31362,Complete,6/6/2025,10:17,22,"Classic Milk Tea, Taro Tea, Classic Milk Tea",0
31363,Complete,6/6/2025,21:16,8,Taro Tea,0
31364,Complete,6/6/2025,13:31,7.5,Fruit Tea,0
31365,Complete,6/6/2025,20:57,16,"Taro Tea, Taro Tea",0
31366,Complete,6/6/2025,18:16,22.5,"Fruit Tea, Matcha Tea, Classic Milk Tea",0
31367,Complete,6/6/2025,19:01,23,"Classic Milk Tea, Matcha Tea, Taro Tea",0
31368,Complete,6/6/2025,14:49,7.5,Fruit Tea,0
31369,Complete,6/6/2025,13:09,15,"Classic Milk Tea, Taro Tea",0
31370,Complete,6/6/2025,10:09,8,Matcha Tea,0
31371,Complete,6/6/2025,21:30,24,"Taro Tea, Taro Tea, Matcha Tea",0
31372,Complete,6/6/2025,16:39,14.5,"Fruit Tea, Classic Milk Tea",0
31373,Complete,6/6/2025,10:32,22.5,"Taro Tea, Fruit Tea, Classic Milk Tea",0
31374,Complete,6/6/2025,18:03,15.5,"Matcha Tea, Fruit Tea",0
31375,Complete,6/6/2025,18:41,23.5,"Fruit Tea, Matcha Tea, Taro Tea",0
31376,Complete,6/6/2025,12:59,8,Matcha Tea,0
31377,Complete,6/6/2025,12:01,23,"Fruit Tea, Fruit Tea, Matcha Tea",0
31378,Complete,6/6/2025,11:55,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
31379,Complete,6/6/2025,10:48,15,"Classic Milk Tea, Matcha Tea",0
31380,Complete,6/6/2025,17:37,21.5,"Classic Milk Tea, Fruit Tea, Classic Milk Tea",0
31381,Complete,6/6/2025,12:09,14.5,"Fruit Tea, Classic Milk Tea",0
31382,Complete,6/6/2025,18:08,15,"Classic Milk Tea, Taro Tea",0
31383,Complete,6/6/2025,20:39,8,Taro Tea,0
31384,Complete,6/6/2025,14:18,23.5,"Fruit Tea, Matcha Tea, Matcha Tea",0
31385,Complete,6/6/2025,18:14,7.5,Fruit Tea,0
31386,Complete,6/6/2025,20:15,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
31387,Complete,6/6/2025,14:42,23.5,"Taro Tea, Fruit Tea, Taro Tea",0
31388,Complete,6/6/2025,15:34,7.5,Fruit Tea,0
31389,Complete,6/6/2025,14:49,16,"Matcha Tea, Taro Tea",0
31390,Complete,6/6/2025,18:36,8,Matcha Tea,0
31391,Complete,6/6/2025,18:33,16,"Matcha Tea, Matcha Tea",0
31392,Complete,6/6/2025,12:15,8,Matcha Tea,0
31393,Complete,6/6/2025,17:10,14.5,"Fruit Tea, Classic Milk Tea",0
31394,Complete,6/6/2025,10:39,14.5,"Fruit Tea, Classic Milk Tea",0
31395,Complete,6/6/2025,9:57,15.5,"Taro Tea, Fruit Tea",0
31396,Complete,6/6/2025,12:46,7.5,Fruit Tea,0
31397,Complete,6/6/2025,11:45,8,Taro Tea,0
31398,Complete,6/6/2025,14:44,7.5,Fruit Tea,0
31399,Complete,6/6/2025,20:32,16,"Taro Tea, Matcha Tea",0
31400,Complete,6/6/2025,20:11,22,"Classic Milk Tea, Matcha Tea, Classic Milk Tea",0
31401,Complete,6/6/2025,21:47,22.5,"Taro Tea, Fruit Tea, Classic Milk Tea",0
31402,Complete,6/6/2025,17:56,15,"Classic Milk Tea, Taro Tea",0
31403,Complete,6/6/2025,12:48,15.5,"Fruit Tea, Taro Tea",0
31404,Complete,6/6/2025,21:16,7,Classic Milk Tea,0
31405,Complete,6/6/2025,21:59,15.5,"Fruit Tea, Taro Tea",0
31406,Complete,6/6/2025,13:28,16,"Taro Tea, Taro Tea",0
31407,Complete,6/6/2025,13:26,23,"Fruit Tea, Taro Tea, Fruit Tea",0
31408,Complete,6/6/2025,15:41,23.5,"Fruit Tea, Taro Tea, Matcha Tea",0
31409,Complete,6/6/2025,18:44,7.5,Fruit Tea,0
31410,Complete,6/6/2025,11:24,15,"Fruit Tea, Fruit Tea",0
31411,Complete,6/6/2025,15:53,8,Taro Tea,0
31412,Complete,6/6/2025,13:35,8,Matcha Tea,0
31413,Complete,6/6/2025,10:04,8,Matcha Tea,0
31414,Complete,6/6/2025,17:33,7,Classic Milk Tea,0
31415,Complete,6/6/2025,11:22,14.5,"Classic Milk Tea, Fruit Tea",0
31416,Complete,6/6/2025,17:03,16,"Matcha Tea, Taro Tea",0
31417,Complete,6/6/2025,16:12,23,"Taro Tea, Matcha Tea, Classic Milk Tea",0
31418,Complete,6/6/2025,21:30,7,Classic Milk Tea,0
31419,Complete,6/6/2025,10:53,7.5,Fruit Tea,0
31420,Complete,6/6/2025,17:36,24,"Taro Tea, Matcha Tea, Matcha Tea",0
31421,Complete,6/6/2025,15:11,24,"Matcha Tea, Taro Tea, Taro Tea",0
31422,Complete,6/6/2025,16:09,23,"Matcha Tea, Taro Tea, Classic Milk Tea",0
31423,Complete,6/6/2025,19:58,7.5,Fruit Tea,0
31424,Complete,6/6/2025,15:31,8,Matcha Tea,0
31425,Complete,6/6/2025,19:02,23,"Taro Tea, Fruit Tea, Fruit Tea",0
31426,Complete,6/6/2025,9:57,15,"Matcha Tea, Classic Milk Tea",0
31427,Complete,6/6/2025,13:13,8,Matcha Tea,0
31428,Complete,6/6/2025,11:36,8,Matcha Tea,0
31429,Complete,6/6/2025,19:47,22.5,"Fruit Tea, Classic Milk Tea, Taro Tea",0
31430,Complete,6/6/2025,21:31,16,"Taro Tea, Taro Tea",0
31431,Complete,6/6/2025,15:01,8,Matcha Tea,0
31432,Complete,6/6/2025,12:09,23.5,"Fruit Tea, Matcha Tea, Matcha Tea",0
31433,Complete,6/6/2025,16:40,7,Classic Milk Tea,0
31434,Complete,6/6/2025,17:49,7.5,Fruit Tea,0
31435,Complete,6/6/2025,16:04,16,"Taro Tea, Matcha Tea",0
31436,Complete,6/6/2025,9:37,14.5,"Fruit Tea, Classic Milk Tea",0
31437,Complete,6/6/2025,12:38,16,"Matcha Tea, Taro Tea",0
31438,Complete,6/6/2025,13:23,23.5,"Matcha Tea, Fruit Tea, Taro Tea",0
31439,Complete,6/6/2025,21:50,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
31440,Complete,6/6/2025,18:29,16,"Taro Tea, Matcha Tea",0
31441,Complete,6/6/2025,10:27,16,"Taro Tea, Matcha Tea",0
31442,Complete,6/6/2025,20:29,22.5,"Matcha Tea, Classic Milk Tea, Fruit Tea",0
31443,Complete,6/6/2025,14:54,23,"Matcha Tea, Classic Milk Tea, Matcha Tea",0
31444,Complete,6/6/2025,14:39,7.5,Fruit Tea,0
31445,Complete,6/6/2025,17:19,15,"Matcha Tea, Classic Milk Tea",0
31446,Complete,6/6/2025,13:45,8,Matcha Tea,0
31447,Complete,6/6/2025,20:08,23,"Taro Tea, Matcha Tea, Classic Milk Tea",0
31448,Complete,6/6/2025,14:54,8,Matcha Tea,0
31449,Complete,6/6/2025,17:23,15.5,"Fruit Tea, Matcha Tea",0
31450,Complete,6/6/2025,19:34,22.5,"Fruit Tea, Classic Milk Tea, Taro Tea",0
31451,Complete,6/7/2025,9:10,8,Taro Tea,0
31452,Complete,6/7/2025,12:40,23.5,"Taro Tea, Matcha Tea, Fruit Tea",0
31453,Complete,6/7/2025,20:34,7.5,Fruit Tea,0
31454,Complete,6/7/2025,12:39,15.5,"Fruit Tea, Matcha Tea",0
31455,Complete,6/7/2025,17:59,15,"Classic Milk Tea, Taro Tea",0
31456,Complete,6/7/2025,17:07,16,"Taro Tea, Matcha Tea",0
31457,Complete,6/7/2025,12:24,15.5,"Matcha Tea, Fruit Tea",0
31458,Complete,6/7/2025,10:44,23,"Matcha Tea, Matcha Tea, Classic Milk Tea",0
31459,Complete,6/7/2025,16:07,22.5,"Taro Tea, Fruit Tea, Classic Milk Tea",0
31460,Complete,6/7/2025,12:40,16,"Matcha Tea, Matcha Tea",0
31461,Complete,6/7/2025,18:58,14,"Classic Milk Tea, Classic Milk Tea",0
31462,Complete,6/7/2025,17:45,8,Matcha Tea,0
31463,Complete,6/7/2025,17:01,22.5,"Fruit Tea, Fruit Tea, Fruit Tea",0
31464,Complete,6/7/2025,10:50,15.5,"Matcha Tea, Fruit Tea",0
31465,Complete,6/7/2025,14:52,21.5,"Classic Milk Tea, Classic Milk Tea, Fruit Tea",0
31466,Complete,6/7/2025,17:49,8,Matcha Tea,0
31467,Complete,6/7/2025,16:17,23.5,"Fruit Tea, Matcha Tea, Matcha Tea",0
31468,Complete,6/7/2025,13:06,14.5,"Classic Milk Tea, Fruit Tea",0
31469,Complete,6/7/2025,12:29,14,"Classic Milk Tea, Classic Milk Tea",0
31470,Complete,6/7/2025,21:52,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
31471,Complete,6/7/2025,20:44,15.5,"Fruit Tea, Matcha Tea",0
31472,Complete,6/7/2025,9:56,8,Matcha Tea,0
31473,Complete,6/7/2025,19:33,23,"Matcha Tea, Classic Milk Tea, Taro Tea",0
31474,Complete,6/7/2025,17:47,14,"Classic Milk Tea, Classic Milk Tea",0
31475,Complete,6/7/2025,11:08,22,"Classic Milk Tea, Fruit Tea, Fruit Tea",0
31476,Complete,6/7/2025,9:14,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
31477,Complete,6/7/2025,14:43,23,"Matcha Tea, Fruit Tea, Fruit Tea",0
31478,Complete,6/7/2025,13:42,16,"Taro Tea, Taro Tea",0
31479,Complete,6/7/2025,21:23,8,Matcha Tea,0
31480,Complete,6/7/2025,10:13,15,"Taro Tea, Classic Milk Tea",0
31481,Complete,6/7/2025,17:33,15.5,"Fruit Tea, Taro Tea",0
31482,Complete,6/7/2025,10:43,7,Classic Milk Tea,0
31483,Complete,6/7/2025,12:22,14,"Classic Milk Tea, Classic Milk Tea",0
31484,Complete,6/7/2025,16:47,7.5,Fruit Tea,0
31485,Complete,6/7/2025,21:05,8,Taro Tea,0
31486,Complete,6/7/2025,15:27,8,Matcha Tea,0
31487,Complete,6/7/2025,16:35,24,"Matcha Tea, Taro Tea, Matcha Tea",0
31488,Complete,6/7/2025,9:50,8,Taro Tea,0
31489,Complete,6/7/2025,18:27,7,Classic Milk Tea,0
31490,Complete,6/7/2025,11:31,15.5,"Fruit Tea, Matcha Tea",0
31491,Complete,6/7/2025,20:42,21.5,"Classic Milk Tea, Fruit Tea, Classic Milk Tea",0
31492,Complete,6/7/2025,17:49,22,"Taro Tea, Classic Milk Tea, Classic Milk Tea",0
31493,Complete,6/7/2025,10:15,15,"Classic Milk Tea, Taro Tea",0
31494,Complete,6/7/2025,20:47,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
31495,Complete,6/7/2025,20:11,22.5,"Taro Tea, Classic Milk Tea, Fruit Tea",0
31496,Complete,6/7/2025,13:56,22,"Classic Milk Tea, Classic Milk Tea, Matcha Tea",0
31497,Complete,6/7/2025,14:48,7,Classic Milk Tea,0
31498,Complete,6/7/2025,10:26,23,"Taro Tea, Classic Milk Tea, Taro Tea",0
31499,Complete,6/7/2025,20:28,8,Taro Tea,0
31500,Complete,6/7/2025,11:16,22.5,"Fruit Tea, Classic Milk Tea, Taro Tea",0
