Order_ID,Product_ID,Item_ID,Size,Sugar,Ice,Extra_Milk
13980,4,13980 1,Medium,100,75,1
13980,23,13980 1,Small,100,100,1
13980,13,13980 1,Small,75,0,0
13981,6,13981 1,Medium,0,0,0
13981,24,13981 1,Bucees_Large,75,75,0
13981,5,13981 1,Small,0,100,0
13982,22,13982 1,Bucees_Large,0,0,0
13982,20,13982 1,Large,0,75,0
13983,6,13983 1,Large,50,50,1
13983,13,13983 1,Large,0,100,1
13983,13,13983 1,Bucees_Large,50,0,0
13984,20,13984 1,Large,50,0,0
13985,13,13985 1,Small,0,0,0
13985,17,13985 1,Small,100,0,0
13986,15,13986 1,Large,50,0,1
13986,21,13986 1,Medium,50,0,1
13986,17,13986 1,Large,75,0,1
13986,2,13986 1,Large,100,75,1
13987,21,13987 1,Bucees_Large,0,0,1
13988,1,13988 1,Medium,0,50,0
13989,16,13989 1,Bucees_Large,75,100,1
13990,21,13990 1,Bucees_Large,50,50,0
13990,4,13990 1,Large,0,75,1
13990,11,13990 1,Medium,50,75,1
13991,1,13991 1,Large,75,50,0
13992,5,13992 1,Bucees_Large,75,100,1
13992,4,13992 1,Medium,100,0,1
13992,18,13992 1,Medium,0,0,0
13992,7,13992 1,Large,100,75,1
13993,21,13993 1,Large,75,75,1
13993,11,13993 1,Large,50,75,0
13993,7,13993 1,Small,50,100,1
13994,19,13994 1,Medium,0,100,1
13994,12,13994 1,Large,75,50,1
13994,18,13994 1,Small,0,50,1
13995,19,13995 1,Large,50,50,0
13995,5,13995 1,Large,50,50,0
13995,21,13995 1,Large,75,75,0
13995,6,13995 1,Large,75,0,0
13996,3,13996 1,Medium,0,100,0
13996,23,13996 1,Medium,0,0,0
13996,19,13996 1,Medium,100,100,0
13996,6,13996 1,Large,0,50,0
13997,6,13997 1,Bucees_Large,0,50,1
13997,7,13997 1,Medium,50,100,1
13997,7,13997 1,Bucees_Large,75,75,0
13997,25,13997 1,Medium,75,50,0
13998,3,13998 1,Small,75,75,1
13999,4,13999 1,Small,50,0,1
13999,13,13999 1,Bucees_Large,75,75,0
13999,21,13999 1,Medium,100,75,0
13999,10,13999 1,Medium,75,100,0
13999,23,13999 1,Small,100,50,1
14000,3,14000 1,Small,50,75,0
14000,1,14000 1,Bucees_Large,75,75,0
14000,19,14000 1,Bucees_Large,50,100,0
14000,8,14000 1,Bucees_Large,75,75,0
14000,1,14000 1,Large,50,100,0
14001,9,14001 1,Large,75,100,0
14002,3,14002 1,Small,100,100,1
14002,17,14002 1,Medium,100,75,0
14002,21,14002 1,Small,100,50,0
14002,12,14002 1,Large,100,50,1
14002,16,14002 1,Small,75,75,0
14003,24,14003 1,Small,100,100,0
14003,24,14003 1,Medium,0,0,1
14003,2,14003 1,Bucees_Large,75,50,1
14003,25,14003 1,Large,50,75,0
14003,5,14003 1,Bucees_Large,75,75,1
14004,17,14004 1,Small,75,100,0
14004,22,14004 1,Bucees_Large,50,75,1
14004,23,14004 1,Small,50,0,1
14004,12,14004 1,Medium,75,100,0
14004,19,14004 1,Medium,0,0,1
14005,20,14005 1,Bucees_Large,50,100,0
14005,13,14005 1,Small,0,75,0
14005,4,14005 1,Large,0,0,0
14005,17,14005 1,Bucees_Large,50,100,0
14006,16,14006 1,Small,75,0,1
14006,6,14006 1,Bucees_Large,100,75,1
14006,10,14006 1,Bucees_Large,0,0,1
14006,4,14006 1,Bucees_Large,50,0,0
14007,21,14007 1,Medium,0,0,0
14007,17,14007 1,Small,50,50,0
14008,9,14008 1,Medium,100,75,1
14008,13,14008 1,Large,75,75,0
14008,3,14008 1,Bucees_Large,100,100,1
14008,18,14008 1,Small,50,100,1
14009,10,14009 1,Small,75,75,0
14009,11,14009 1,Medium,50,100,0
14009,6,14009 1,Small,0,0,1
14009,8,14009 1,Large,75,50,0
14010,12,14010 1,Medium,100,100,0
14010,16,14010 1,Large,0,100,1
14010,3,14010 1,Large,75,75,0
14010,6,14010 1,Medium,100,0,0
14010,11,14010 1,Medium,0,75,1
14011,4,14011 1,Bucees_Large,50,100,1
14011,12,14011 1,Bucees_Large,50,0,0
14011,20,14011 1,Large,0,0,0
14011,23,14011 1,Medium,50,50,0
14011,8,14011 1,Large,100,0,0
14012,4,14012 1,Bucees_Large,50,75,0
14012,17,14012 1,Large,75,100,0
14012,18,14012 1,Small,100,75,1
14013,17,14013 1,Large,50,75,1
14014,22,14014 1,Bucees_Large,50,0,0
14014,12,14014 1,Medium,0,75,1
14014,8,14014 1,Small,100,0,0
14014,18,14014 1,Bucees_Large,0,0,0
14014,17,14014 1,Large,100,75,1
14015,20,14015 1,Small,75,75,0
14015,23,14015 1,Medium,50,75,1
14016,14,14016 1,Bucees_Large,50,0,1
14016,12,14016 1,Medium,100,0,1
14016,9,14016 1,Small,50,100,0
14016,16,14016 1,Small,0,50,1
14016,23,14016 1,Medium,100,0,1
14017,13,14017 1,Bucees_Large,50,0,1
14017,6,14017 1,Small,75,100,0
14017,2,14017 1,Bucees_Large,50,75,1
14017,10,14017 1,Large,100,100,1
14017,10,14017 1,Small,100,50,0
14018,25,14018 1,Medium,75,0,0
14018,2,14018 1,Medium,0,0,1
14019,17,14019 1,Bucees_Large,50,0,1
14019,6,14019 1,Bucees_Large,0,75,0
14019,2,14019 1,Small,100,0,0
14019,8,14019 1,Medium,50,75,1
14020,6,14020 1,Bucees_Large,50,100,0
14020,9,14020 1,Small,75,100,0
14021,20,14021 1,Small,100,50,1
14021,12,14021 1,Medium,100,0,0
14022,5,14022 1,Small,75,100,1
14022,13,14022 1,Small,75,50,0
14022,7,14022 1,Bucees_Large,100,100,1
14022,16,14022 1,Large,100,50,1
14022,15,14022 1,Medium,100,50,0
14023,22,14023 1,Large,100,50,0
14023,13,14023 1,Small,50,0,1
14023,11,14023 1,Bucees_Large,100,0,0
14023,10,14023 1,Small,50,75,1
14024,22,14024 1,Bucees_Large,100,50,1
14024,6,14024 1,Small,50,50,1
14025,15,14025 1,Large,100,100,1
14025,7,14025 1,Large,50,50,0
14025,13,14025 1,Medium,75,50,1
14026,12,14026 1,Large,0,50,0
14027,18,14027 1,Large,75,100,1
14027,7,14027 1,Small,100,50,1
14027,2,14027 1,Bucees_Large,0,0,1
14028,18,14028 1,Medium,50,50,0
14028,18,14028 1,Medium,100,50,1
14028,9,14028 1,Bucees_Large,100,0,0
14029,6,14029 1,Bucees_Large,100,75,1
14030,13,14030 1,Medium,0,0,0
14031,18,14031 1,Large,75,50,0
14032,14,14032 1,Small,100,100,0
14032,10,14032 1,Bucees_Large,50,100,0
14032,14,14032 1,Bucees_Large,75,50,0
14033,3,14033 1,Bucees_Large,75,0,0
14033,20,14033 1,Medium,100,100,0
14033,21,14033 1,Bucees_Large,100,0,0
14033,2,14033 1,Bucees_Large,75,75,1
14033,24,14033 1,Large,75,0,1
14034,1,14034 1,Small,50,75,0
14034,9,14034 1,Small,0,100,1
14034,21,14034 1,Small,100,0,0
14035,6,14035 1,Medium,0,50,1
14035,7,14035 1,Large,100,50,1
14035,24,14035 1,Small,0,75,0
14036,11,14036 1,Bucees_Large,100,100,1
14036,12,14036 1,Large,0,75,0
14037,17,14037 1,Medium,100,100,0
14037,11,14037 1,Large,75,0,0
14037,15,14037 1,Large,100,50,1
14038,6,14038 1,Bucees_Large,100,75,1
14038,18,14038 1,Medium,75,0,0
14038,11,14038 1,Small,0,50,1
14038,25,14038 1,Large,0,100,0
14038,18,14038 1,Large,100,100,0
14039,13,14039 1,Large,100,50,1
14039,3,14039 1,Small,100,100,0
14039,19,14039 1,Bucees_Large,75,100,0
14039,7,14039 1,Large,0,100,1
14040,9,14040 1,Bucees_Large,100,50,0
14040,13,14040 1,Large,100,0,1
14041,4,14041 1,Large,0,100,1
14041,5,14041 1,Small,0,75,1
14041,9,14041 1,Bucees_Large,0,75,0
14041,11,14041 1,Medium,0,50,0
14042,23,14042 1,Small,0,50,0
14042,8,14042 1,Medium,75,100,1
14042,3,14042 1,Large,75,0,0
14042,19,14042 1,Bucees_Large,50,75,0
14043,15,14043 1,Medium,0,75,1
14043,11,14043 1,Small,100,0,0
14044,15,14044 1,Large,0,50,0
14044,19,14044 1,Small,50,50,0
14044,11,14044 1,Small,100,0,0
14044,10,14044 1,Bucees_Large,75,75,0
14044,8,14044 1,Small,0,0,1
14045,15,14045 1,Small,50,100,1
14045,23,14045 1,Small,0,100,1
14045,15,14045 1,Large,75,0,1
14046,17,14046 1,Bucees_Large,75,50,1
14046,2,14046 1,Large,75,50,0
14046,9,14046 1,Large,75,0,1
14046,18,14046 1,Small,75,50,1
14047,18,14047 1,Large,75,0,0
14048,4,14048 1,Medium,75,75,0
14048,15,14048 1,Medium,100,50,0
14048,17,14048 1,Bucees_Large,50,75,0
14048,9,14048 1,Small,75,100,1
14049,4,14049 1,Medium,100,100,1
14049,24,14049 1,Small,75,50,0
14049,3,14049 1,Small,0,100,0
14049,25,14049 1,Bucees_Large,75,100,0
14050,7,14050 1,Small,50,100,1
14050,24,14050 1,Medium,100,100,0
14050,4,14050 1,Small,75,75,1
14050,6,14050 1,Large,0,50,1
14050,11,14050 1,Bucees_Large,0,100,1
14051,17,14051 1,Small,0,0,1
14051,22,14051 1,Bucees_Large,0,0,1
14051,16,14051 1,Large,0,75,0
14051,18,14051 1,Bucees_Large,0,75,1
14052,10,14052 1,Small,75,100,0
14052,13,14052 1,Bucees_Large,0,0,1
14052,20,14052 1,Small,50,100,0
14053,11,14053 1,Bucees_Large,75,50,0
14053,22,14053 1,Small,75,75,0
14053,25,14053 1,Small,0,100,0
14054,8,14054 1,Small,75,50,0
14054,4,14054 1,Bucees_Large,50,75,1
14054,7,14054 1,Bucees_Large,50,0,1
14054,17,14054 1,Small,100,0,0
14054,2,14054 1,Bucees_Large,0,100,1
14055,24,14055 1,Large,75,0,1
14055,17,14055 1,Large,100,100,0
14055,12,14055 1,Large,50,50,1
14055,8,14055 1,Bucees_Large,50,0,0
14055,2,14055 1,Medium,0,0,1
14056,7,14056 1,Medium,75,75,1
14056,10,14056 1,Bucees_Large,100,75,0
14056,5,14056 1,Small,0,100,1
14057,19,14057 1,Bucees_Large,100,75,1
14057,9,14057 1,Large,100,75,1
14058,11,14058 1,Medium,0,50,1
14058,15,14058 1,Large,75,100,0
14058,12,14058 1,Small,75,0,1
14058,14,14058 1,Small,50,0,0
14058,25,14058 1,Small,50,100,1
14059,7,14059 1,Small,0,50,1
14059,13,14059 1,Small,100,50,0
14060,9,14060 1,Small,75,0,1
14060,1,14060 1,Medium,100,50,1
14060,21,14060 1,Small,100,100,1
14061,20,14061 1,Large,0,100,1
14061,24,14061 1,Large,100,100,1
14061,1,14061 1,Medium,100,0,0
14061,18,14061 1,Bucees_Large,75,100,0
14062,5,14062 1,Bucees_Large,0,50,1
14062,3,14062 1,Small,50,50,1
14063,15,14063 1,Bucees_Large,100,50,1
14064,13,14064 1,Small,0,100,0
14064,6,14064 1,Medium,100,100,1
14064,14,14064 1,Large,75,100,0
14064,1,14064 1,Bucees_Large,50,0,0
14064,14,14064 1,Medium,50,0,0
14065,20,14065 1,Small,100,50,1
14065,16,14065 1,Bucees_Large,0,75,1
14066,14,14066 1,Medium,50,50,0
14066,17,14066 1,Small,75,75,1
14066,2,14066 1,Large,75,100,0
14067,9,14067 1,Small,50,0,0
14068,17,14068 1,Bucees_Large,0,50,1
14069,24,14069 1,Bucees_Large,100,100,1
14070,7,14070 1,Large,0,50,1
14071,16,14071 1,Small,50,75,1
14071,17,14071 1,Medium,75,50,1
14071,7,14071 1,Large,0,50,0
14071,16,14071 1,Medium,0,0,1
14072,8,14072 1,Medium,0,0,1
14072,3,14072 1,Small,75,100,1
14072,18,14072 1,Bucees_Large,75,75,1
14072,24,14072 1,Large,100,0,1
14072,19,14072 1,Large,100,50,0
14073,1,14073 1,Bucees_Large,75,50,1
14073,8,14073 1,Small,0,100,1
14073,10,14073 1,Medium,50,50,1
14073,10,14073 1,Large,50,100,1
14073,12,14073 1,Bucees_Large,0,50,1
14074,22,14074 1,Medium,0,50,1
14074,14,14074 1,Large,50,100,0
14074,11,14074 1,Small,0,100,1
14074,5,14074 1,Small,50,75,0
14074,16,14074 1,Bucees_Large,75,100,0
14075,22,14075 1,Bucees_Large,0,50,1
14076,7,14076 1,Bucees_Large,75,75,1
14077,20,14077 1,Bucees_Large,75,100,0
14077,14,14077 1,Medium,100,50,1
14078,7,14078 1,Bucees_Large,100,50,1
14079,7,14079 1,Bucees_Large,0,50,0
14079,18,14079 1,Small,0,75,1
14079,7,14079 1,Small,75,50,1
14079,8,14079 1,Small,75,50,0
14080,7,14080 1,Medium,75,0,0
14081,8,14081 1,Small,50,75,1
14081,12,14081 1,Bucees_Large,100,0,1
14081,22,14081 1,Medium,0,75,1
14081,16,14081 1,Medium,100,0,0
14081,24,14081 1,Small,50,100,0
14082,18,14082 1,Bucees_Large,75,0,0
14082,25,14082 1,Large,75,50,1
14082,19,14082 1,Bucees_Large,0,0,0
14082,18,14082 1,Small,0,0,0
14082,5,14082 1,Bucees_Large,100,75,1
14083,25,14083 1,Medium,0,100,1
14083,13,14083 1,Large,50,100,0
14083,4,14083 1,Medium,100,50,1
14083,17,14083 1,Small,100,100,0
14083,2,14083 1,Medium,75,100,0
14084,3,14084 1,Medium,0,100,1
14084,20,14084 1,Small,50,0,0
14084,2,14084 1,Large,100,75,0
14084,5,14084 1,Medium,0,75,1
14085,7,14085 1,Medium,100,50,0
14085,19,14085 1,Large,50,0,0
14085,22,14085 1,Small,0,100,0
14086,24,14086 1,Large,50,0,1
14087,6,14087 1,Bucees_Large,100,75,0
14088,5,14088 1,Bucees_Large,50,75,0
14088,10,14088 1,Medium,100,0,1
14088,20,14088 1,Large,50,75,0
14088,20,14088 1,Bucees_Large,100,100,1
14089,9,14089 1,Large,100,75,0
14090,20,14090 1,Medium,100,75,1
14090,22,14090 1,Small,50,75,1
14091,20,14091 1,Medium,100,0,0
14091,22,14091 1,Large,75,75,0
14092,1,14092 1,Medium,100,0,1
14092,17,14092 1,Small,0,0,1
14092,25,14092 1,Small,0,100,1
14092,24,14092 1,Medium,0,75,1
14092,10,14092 1,Small,100,0,1
14093,4,14093 1,Bucees_Large,0,100,0
14093,8,14093 1,Large,75,100,1
14093,14,14093 1,Bucees_Large,0,50,1
14094,25,14094 1,Large,75,75,0
14095,11,14095 1,Large,0,50,0
14095,7,14095 1,Medium,50,0,0
14096,17,14096 1,Large,50,75,0
14097,3,14097 1,Large,75,100,0
14097,14,14097 1,Bucees_Large,100,0,0
14098,3,14098 1,Large,0,0,1
14099,11,14099 1,Bucees_Large,100,0,0
14099,12,14099 1,Medium,50,50,1
14099,2,14099 1,Bucees_Large,75,50,0
14099,9,14099 1,Large,50,100,1
14099,3,14099 1,Medium,100,0,1
14100,24,14100 1,Large,75,75,1
14100,5,14100 1,Small,75,100,1
14100,20,14100 1,Medium,75,100,0
14100,14,14100 1,Medium,0,0,0
14101,25,14101 1,Medium,75,0,0
14101,17,14101 1,Medium,100,100,0
14101,2,14101 1,Large,50,100,1
14101,18,14101 1,Large,100,50,0
14102,6,14102 1,Medium,100,50,1
14103,10,14103 1,Medium,50,75,1
14104,2,14104 1,Large,100,100,0
14104,6,14104 1,Large,50,50,1
14104,15,14104 1,Large,0,75,0
14104,21,14104 1,Small,0,100,0
14105,14,14105 1,Medium,75,100,1
14105,13,14105 1,Small,50,50,0
14106,25,14106 1,Bucees_Large,0,100,1
14106,7,14106 1,Bucees_Large,50,50,1
14106,1,14106 1,Medium,100,75,0
14106,18,14106 1,Large,0,100,1
14107,14,14107 1,Large,0,75,1
14107,14,14107 1,Small,50,50,1
14107,16,14107 1,Large,75,100,1
14107,1,14107 1,Small,0,0,1
14107,22,14107 1,Small,75,100,1
14108,17,14108 1,Medium,50,50,1
14109,24,14109 1,Small,75,75,0
14110,4,14110 1,Large,50,50,0
14110,7,14110 1,Medium,75,100,0
14110,22,14110 1,Bucees_Large,0,50,1
14110,16,14110 1,Large,0,0,1
14110,16,14110 1,Large,100,50,0
14111,13,14111 1,Medium,50,0,0
14111,2,14111 1,Small,100,75,0
14112,4,14112 1,Medium,0,0,0
14112,9,14112 1,Small,75,100,0
14112,11,14112 1,Large,100,100,0
14113,5,14113 1,Small,75,0,0
14113,2,14113 1,Small,0,75,1
14113,2,14113 1,Small,75,0,1
14114,1,14114 1,Large,0,75,1
14114,6,14114 1,Small,0,75,1
14114,17,14114 1,Bucees_Large,50,50,0
14114,14,14114 1,Small,0,100,1
14115,6,14115 1,Bucees_Large,75,50,1
14116,11,14116 1,Bucees_Large,50,100,0
14116,8,14116 1,Medium,100,75,1
14116,20,14116 1,Bucees_Large,50,0,1
14116,16,14116 1,Medium,100,50,1
14117,10,14117 1,Small,0,0,0
14117,25,14117 1,Small,100,75,1
14117,4,14117 1,Large,75,0,0
14117,25,14117 1,Bucees_Large,0,75,0
14118,3,14118 1,Bucees_Large,100,100,0
14118,22,14118 1,Large,50,0,0
14118,22,14118 1,Bucees_Large,50,0,1
14119,9,14119 1,Large,75,50,1
14119,6,14119 1,Medium,0,75,1
14119,9,14119 1,Bucees_Large,50,100,0
14119,24,14119 1,Small,75,100,1
14120,9,14120 1,Small,100,0,0
14121,14,14121 1,Bucees_Large,50,50,1
14121,4,14121 1,Bucees_Large,100,100,0
14122,5,14122 1,Small,100,50,0
14122,19,14122 1,Large,0,75,1
14123,21,14123 1,Large,75,100,1
14123,17,14123 1,Medium,50,75,0
14123,10,14123 1,Bucees_Large,50,50,0
14123,23,14123 1,Small,50,50,1
14124,5,14124 1,Small,50,100,1
14124,23,14124 1,Large,100,50,1
14124,21,14124 1,Bucees_Large,50,100,1
14124,24,14124 1,Small,100,100,1
14124,6,14124 1,Large,75,75,1
14125,14,14125 1,Medium,100,0,0
14125,2,14125 1,Large,50,50,1
14125,5,14125 1,Medium,0,0,1
14125,23,14125 1,Bucees_Large,75,50,0
14126,4,14126 1,Large,75,0,1
14126,5,14126 1,Small,50,100,0
14126,14,14126 1,Medium,100,75,1
14127,17,14127 1,Small,50,0,1
14127,16,14127 1,Small,75,50,0
14127,7,14127 1,Bucees_Large,75,0,0
14128,20,14128 1,Small,50,75,0
14129,20,14129 1,Bucees_Large,100,75,1
14129,25,14129 1,Small,0,75,1
14129,8,14129 1,Medium,75,75,0
14130,10,14130 1,Small,100,100,0
14130,8,14130 1,Bucees_Large,100,100,0
14130,16,14130 1,Small,100,75,0
14130,5,14130 1,Small,0,75,0
14130,23,14130 1,Medium,75,0,0
14131,19,14131 1,Medium,75,50,1
14131,17,14131 1,Small,100,75,0
14131,15,14131 1,Bucees_Large,50,0,0
14131,5,14131 1,Bucees_Large,50,100,0
14132,12,14132 1,Large,100,100,0
14132,11,14132 1,Large,0,100,1
14132,13,14132 1,Bucees_Large,100,100,1
14133,18,14133 1,Medium,75,75,1
14133,12,14133 1,Bucees_Large,50,100,1
14133,15,14133 1,Medium,100,50,1
14133,20,14133 1,Small,0,0,1
14134,2,14134 1,Large,75,75,1
14134,1,14134 1,Medium,100,100,0
14134,21,14134 1,Small,50,50,0
14134,4,14134 1,Medium,50,75,0
14135,1,14135 1,Bucees_Large,50,0,1
14135,7,14135 1,Medium,0,50,1
14135,18,14135 1,Large,0,75,1
14135,16,14135 1,Large,100,50,0
14135,15,14135 1,Bucees_Large,100,100,1
14136,10,14136 1,Large,75,0,0
14136,23,14136 1,Medium,100,75,1
14136,19,14136 1,Large,50,100,0
14137,13,14137 1,Medium,50,0,0
14137,16,14137 1,Bucees_Large,75,75,1
14137,4,14137 1,Medium,0,0,1
14137,21,14137 1,Medium,0,0,0
14137,8,14137 1,Medium,50,100,1
14138,23,14138 1,Bucees_Large,75,100,1
14139,6,14139 1,Bucees_Large,0,50,0
14139,21,14139 1,Small,100,75,1
14139,17,14139 1,Medium,75,100,1
14139,6,14139 1,Medium,0,75,1
14139,23,14139 1,Medium,50,0,1
14140,7,14140 1,Large,100,0,0
14140,1,14140 1,Large,100,100,1
14140,4,14140 1,Large,0,50,1
14140,22,14140 1,Bucees_Large,50,100,1
14140,22,14140 1,Large,100,0,1
14141,25,14141 1,Bucees_Large,75,50,1
14141,12,14141 1,Small,0,100,1
14142,1,14142 1,Medium,75,50,1
14143,13,14143 1,Large,75,0,0
14143,12,14143 1,Medium,50,75,0
14143,15,14143 1,Medium,50,75,0
14143,16,14143 1,Medium,100,50,1
14143,5,14143 1,Large,50,0,0
14144,17,14144 1,Medium,75,75,0
14145,22,14145 1,Small,75,100,1
14146,5,14146 1,Large,75,50,1
14146,22,14146 1,Small,50,0,1
14147,19,14147 1,Medium,100,0,0
14148,7,14148 1,Large,0,0,1
14148,10,14148 1,Small,0,0,0
14148,13,14148 1,Medium,75,100,0
14148,7,14148 1,Small,100,75,0
14149,17,14149 1,Large,75,0,0
14149,20,14149 1,Medium,50,50,0
14150,23,14150 1,Medium,75,75,0
14151,20,14151 1,Bucees_Large,100,0,0
14151,13,14151 1,Small,75,0,0
14151,9,14151 1,Large,75,0,0
14151,11,14151 1,Medium,50,50,1
14152,11,14152 1,Small,75,50,1
14152,1,14152 1,Large,0,50,1
14152,17,14152 1,Bucees_Large,0,100,0
14152,12,14152 1,Bucees_Large,0,100,1
14152,18,14152 1,Medium,100,75,0
14153,21,14153 1,Small,50,75,0
14153,15,14153 1,Small,100,100,1
14153,2,14153 1,Small,50,75,0
14153,1,14153 1,Bucees_Large,100,100,0
14154,23,14154 1,Large,100,0,0
14154,11,14154 1,Small,75,0,1
14154,14,14154 1,Large,50,50,0
14155,21,14155 1,Large,50,50,0
14155,15,14155 1,Large,75,50,0
14155,1,14155 1,Medium,100,75,0
14156,9,14156 1,Small,0,75,0
14156,11,14156 1,Small,0,100,1
14156,22,14156 1,Bucees_Large,100,0,0
14156,16,14156 1,Bucees_Large,100,75,1
14157,16,14157 1,Medium,0,100,0
14158,11,14158 1,Small,50,75,0
14159,24,14159 1,Bucees_Large,0,100,0
14159,11,14159 1,Bucees_Large,100,75,1
14160,8,14160 1,Bucees_Large,100,75,0
14160,15,14160 1,Bucees_Large,100,100,1
14161,6,14161 1,Bucees_Large,50,75,0
14161,9,14161 1,Medium,75,0,1
14161,20,14161 1,Medium,50,50,0
14162,19,14162 1,Large,50,100,0
14162,11,14162 1,Large,75,75,1
14163,10,14163 1,Large,50,75,1
14163,11,14163 1,Medium,75,100,1
14163,5,14163 1,Large,100,50,0
14164,15,14164 1,Bucees_Large,0,50,0
14164,10,14164 1,Small,0,75,1
14164,9,14164 1,Large,100,0,1
14165,25,14165 1,Small,50,100,0
14165,17,14165 1,Small,50,100,0
14165,1,14165 1,Small,75,50,0
14165,25,14165 1,Medium,0,0,0
14165,20,14165 1,Large,0,75,0
14166,23,14166 1,Medium,75,0,0
14166,16,14166 1,Small,0,50,0
14167,24,14167 1,Medium,0,0,0
14167,15,14167 1,Medium,75,100,0
14167,1,14167 1,Large,0,0,1
14167,8,14167 1,Bucees_Large,75,50,0
14167,18,14167 1,Large,100,0,1
14168,11,14168 1,Bucees_Large,0,100,1
14168,10,14168 1,Medium,0,100,0
14169,7,14169 1,Medium,0,0,1
14169,14,14169 1,Medium,50,100,1
14169,4,14169 1,Bucees_Large,75,100,0
14170,23,14170 1,Large,50,50,0
14171,6,14171 1,Bucees_Large,0,0,1
14172,12,14172 1,Bucees_Large,100,75,1
14172,23,14172 1,Small,100,0,0
14172,25,14172 1,Small,100,100,1
14172,15,14172 1,Large,75,75,1
14173,8,14173 1,Bucees_Large,75,100,1
14173,16,14173 1,Bucees_Large,50,100,0
14173,5,14173 1,Small,0,100,1
14174,17,14174 1,Medium,75,100,1
14174,9,14174 1,Small,100,0,0
14174,2,14174 1,Medium,75,100,0
14175,8,14175 1,Small,50,100,0
14175,22,14175 1,Medium,75,75,0
14176,14,14176 1,Large,0,50,0
14176,19,14176 1,Small,50,75,0
14176,23,14176 1,Medium,0,50,1
14177,1,14177 1,Large,75,0,1
14177,11,14177 1,Bucees_Large,100,50,1
14177,15,14177 1,Large,50,75,0
14178,10,14178 1,Small,75,0,0
14179,14,14179 1,Small,100,0,0
14179,22,14179 1,Large,50,100,1
14180,24,14180 1,Bucees_Large,50,0,1
14180,17,14180 1,Large,100,50,1
14181,12,14181 1,Medium,50,0,0
14181,15,14181 1,Bucees_Large,0,50,1
14182,15,14182 1,Bucees_Large,50,50,0
14182,15,14182 1,Large,0,75,1
14182,15,14182 1,Bucees_Large,0,0,1
14183,4,14183 1,Small,75,100,1
14183,16,14183 1,Large,50,50,0
14183,7,14183 1,Small,75,100,0
14183,11,14183 1,Medium,50,50,1
14184,2,14184 1,Bucees_Large,0,100,0
14184,2,14184 1,Large,100,100,0
14185,24,14185 1,Medium,0,100,1
14185,4,14185 1,Bucees_Large,0,100,1
14185,25,14185 1,Small,75,0,1
14185,13,14185 1,Medium,100,0,0
14185,15,14185 1,Medium,100,100,1
14186,24,14186 1,Large,50,100,0
14186,13,14186 1,Small,75,75,0
14186,22,14186 1,Medium,75,75,1
14187,2,14187 1,Small,75,75,1
14187,3,14187 1,Small,50,0,1
14187,18,14187 1,Medium,50,75,0
14188,18,14188 1,Bucees_Large,0,50,0
14188,4,14188 1,Medium,50,50,1
14188,5,14188 1,Small,100,0,1
14188,9,14188 1,Medium,50,75,0
14189,3,14189 1,Large,100,0,1
14189,11,14189 1,Medium,50,75,0
14189,24,14189 1,Large,100,50,1
14190,2,14190 1,Small,0,100,1
14191,10,14191 1,Medium,0,50,0
14191,12,14191 1,Small,75,75,0
14191,14,14191 1,Medium,75,100,0
14191,19,14191 1,Bucees_Large,0,100,1
14191,14,14191 1,Medium,0,100,1
14192,25,14192 1,Large,0,0,1
14192,3,14192 1,Small,0,75,1
14192,2,14192 1,Small,0,100,0
14193,6,14193 1,Medium,100,0,0
14193,14,14193 1,Bucees_Large,75,100,1
14193,3,14193 1,Medium,100,50,1
14193,17,14193 1,Medium,50,50,0
14193,25,14193 1,Bucees_Large,50,100,0
14194,14,14194 1,Bucees_Large,50,100,0
14194,5,14194 1,Small,100,50,0
14194,24,14194 1,Medium,100,75,1
14195,17,14195 1,Small,50,0,1
14195,8,14195 1,Large,0,100,1
14195,11,14195 1,Bucees_Large,75,75,1
14195,6,14195 1,Large,75,100,1
14195,25,14195 1,Large,100,50,0
14196,14,14196 1,Small,0,100,0
14197,4,14197 1,Medium,75,50,1
14197,1,14197 1,Medium,75,100,1
14197,11,14197 1,Small,50,50,0
14197,5,14197 1,Medium,100,50,0
14197,8,14197 1,Small,0,100,1
14198,12,14198 1,Medium,50,75,1
14198,12,14198 1,Small,100,50,0
14198,25,14198 1,Medium,100,100,0
14198,21,14198 1,Small,100,50,0
14199,17,14199 1,Large,50,75,0
14199,24,14199 1,Small,75,50,1
14200,3,14200 1,Bucees_Large,0,100,0
14200,20,14200 1,Small,100,75,0
14200,19,14200 1,Medium,75,50,0
14200,21,14200 1,Small,50,0,1
14201,4,14201 1,Medium,75,75,0
14201,22,14201 1,Small,50,0,0
14202,5,14202 1,Medium,50,75,0
14202,8,14202 1,Bucees_Large,100,50,1
14202,7,14202 1,Medium,100,0,0
14202,4,14202 1,Small,100,100,0
14203,23,14203 1,Bucees_Large,100,75,0
14203,2,14203 1,Large,0,50,1
14203,20,14203 1,Medium,100,0,1
14203,25,14203 1,Medium,0,50,0
14204,1,14204 1,Medium,75,100,0
14204,24,14204 1,Large,0,100,0
14204,9,14204 1,Medium,75,100,0
14205,7,14205 1,Bucees_Large,0,50,0
14205,24,14205 1,Medium,0,100,0
14205,3,14205 1,Bucees_Large,100,50,1
14205,5,14205 1,Small,100,50,0
14205,17,14205 1,Bucees_Large,75,75,0
14206,20,14206 1,Small,0,0,0
14207,18,14207 1,Large,100,0,0
14208,25,14208 1,Small,75,75,1
